location,date,mort
BE100,2017-11-26,15
BE100,2017-11-27,26
BE100,2017-11-28,24
BE100,2017-11-29,13
BE100,2017-11-30,18
BE100,2017-12-01,23
BE100,2017-12-02,26
BE100,2017-12-03,17
BE100,2017-12-04,30
BE100,2017-12-05,28
BE100,2017-12-06,26
BE100,2017-12-07,26
BE100,2017-12-08,30
BE100,2017-12-09,24
BE100,2017-12-10,22
BE100,2017-12-11,27
BE100,2017-12-12,28
BE100,2017-12-13,22
BE100,2017-12-14,29
BE100,2017-12-15,30
BE100,2017-12-16,24
BE100,2017-12-17,26
BE100,2017-12-18,22
BE100,2017-12-19,25
BE100,2017-12-20,29
BE100,2017-12-21,29
BE100,2017-12-22,26
BE100,2017-12-23,24
BE100,2017-12-24,22
BE100,2017-12-25,30
BE100,2017-12-26,26
BE100,2017-12-27,20
BE100,2017-12-28,27
BE100,2017-12-29,27
BE100,2017-12-30,22
BE100,2017-12-31,25
BE100,2018-01-01,20
BE100,2018-01-02,27
BE100,2018-01-03,35
BE100,2018-01-04,34
BE100,2018-01-05,19
BE100,2018-01-06,18
BE100,2018-01-07,22
BE100,2018-01-08,18
BE100,2018-01-09,21
BE100,2018-01-10,30
BE100,2018-01-11,28
BE100,2018-01-12,31
BE100,2018-01-13,19
BE100,2018-01-14,21
BE100,2018-01-15,25
BE100,2018-01-16,23
BE100,2018-01-17,31
BE100,2018-01-18,22
BE100,2018-01-19,19
BE100,2018-01-20,26
BE100,2018-01-21,32
BE100,2018-01-22,19
BE100,2018-01-23,27
BE100,2018-01-24,27
BE100,2018-01-25,32
BE100,2018-01-26,29
BE100,2018-01-27,20
BE100,2018-01-28,28
BE100,2018-01-29,29
BE100,2018-01-30,25
BE100,2018-01-31,35
BE100,2018-02-01,24
BE100,2018-02-02,33
BE100,2018-02-03,32
BE100,2018-02-04,16
BE100,2018-02-05,35
BE100,2018-02-06,26
BE100,2018-02-07,17
BE100,2018-02-08,30
BE100,2018-02-09,21
BE100,2018-02-10,31
BE100,2018-02-11,22
BE100,2018-02-12,30
BE100,2018-02-13,35
BE100,2018-02-14,25
BE100,2018-02-15,28
BE100,2018-02-16,26
BE100,2018-02-17,26
BE100,2018-02-18,30
BE100,2018-02-19,26
BE100,2018-02-20,24
BE100,2018-02-21,18
BE100,2018-02-22,30
BE100,2018-02-23,32
BE100,2018-02-24,33
BE100,2018-02-25,22
BE100,2018-02-26,24
BE100,2018-02-27,30
BE100,2018-02-28,25
BE100,2018-03-01,41
BE100,2018-03-02,37
BE100,2018-03-03,30
BE100,2018-03-04,40
BE100,2018-03-05,40
BE100,2018-03-06,39
BE100,2018-03-07,33
BE100,2018-03-08,28
BE100,2018-03-09,37
BE100,2018-03-10,38
BE100,2018-03-11,37
BE100,2018-03-12,34
BE100,2018-03-13,26
BE100,2018-03-14,30
BE100,2018-03-15,34
BE100,2018-03-16,29
BE100,2018-03-17,27
BE100,2018-03-18,20
BE100,2018-03-19,32
BE100,2018-03-20,31
BE100,2018-03-21,19
BE100,2018-03-22,32
BE100,2018-03-23,34
BE100,2018-03-24,27
BE100,2018-03-25,34
BE100,2018-03-26,23
BE100,2018-03-27,32
BE100,2018-03-28,24
BE100,2018-03-29,28
BE100,2018-03-30,21
BE100,2018-03-31,26
BE100,2018-04-01,27
BE100,2018-04-02,21
BE100,2018-04-03,26
BE100,2018-04-04,29
BE100,2018-04-05,19
BE100,2018-04-06,36
BE100,2018-04-07,36
BE100,2018-04-08,20
BE100,2018-04-09,20
BE100,2018-04-10,27
BE100,2018-04-11,27
BE100,2018-04-12,15
BE100,2018-04-13,34
BE100,2018-04-14,18
BE100,2018-04-15,26
BE100,2018-04-16,15
BE100,2018-04-17,18
BE100,2018-04-18,26
BE100,2018-04-19,31
BE100,2018-04-20,24
BE100,2018-04-21,22
BE100,2018-04-22,26
BE100,2018-04-23,15
BE100,2018-04-24,29
BE100,2018-04-25,23
BE100,2018-04-26,28
BE100,2018-04-27,21
BE100,2018-04-28,22
BE100,2018-04-29,17
BE100,2018-04-30,27
BE100,2018-05-01,25
BE100,2018-05-02,20
BE100,2018-05-03,18
BE100,2018-05-04,23
BE100,2018-05-05,24
BE100,2018-05-06,20
BE100,2018-05-07,19
BE100,2018-05-08,26
BE100,2018-05-09,24
BE100,2018-05-10,18
BE100,2018-05-11,21
BE100,2018-05-12,22
BE100,2018-05-13,22
BE100,2018-05-14,20
BE100,2018-05-15,20
BE100,2018-05-16,20
BE100,2018-05-17,25
BE100,2018-05-18,28
BE100,2018-05-19,16
BE100,2018-05-20,24
BE100,2018-05-21,25
BE100,2018-05-22,19
BE100,2018-05-23,20
BE100,2018-05-24,20
BE100,2018-05-25,24
BE100,2018-05-26,17
BE100,2018-05-27,18
BE100,2018-05-28,21
BE100,2018-05-29,23
BE100,2018-05-30,26
BE100,2018-05-31,30
BE100,2018-06-01,23
BE100,2018-06-02,33
BE100,2018-06-03,26
BE100,2018-06-04,17
BE100,2018-06-05,21
BE100,2018-06-06,18
BE100,2018-06-07,25
BE100,2018-06-08,25
BE100,2018-06-09,14
BE100,2018-06-10,17
BE100,2018-06-11,14
BE100,2018-06-12,18
BE100,2018-06-13,18
BE100,2018-06-14,29
BE100,2018-06-15,25
BE100,2018-06-16,17
BE100,2018-06-17,19
BE100,2018-06-18,17
BE100,2018-06-19,28
BE100,2018-06-20,22
BE100,2018-06-21,28
BE100,2018-06-22,14
BE100,2018-06-23,20
BE100,2018-06-24,30
BE100,2018-06-25,24
BE100,2018-06-26,27
BE100,2018-06-27,17
BE100,2018-06-28,25
BE100,2018-06-29,24
BE100,2018-06-30,27
BE100,2018-07-01,25
BE100,2018-07-02,31
BE100,2018-07-03,22
BE100,2018-07-04,32
BE100,2018-07-05,23
BE100,2018-07-06,30
BE100,2018-07-07,16
BE100,2018-07-08,29
BE100,2018-07-09,24
BE100,2018-07-10,29
BE100,2018-07-11,23
BE100,2018-07-12,16
BE100,2018-07-13,20
BE100,2018-07-14,23
BE100,2018-07-15,22
BE100,2018-07-16,32
BE100,2018-07-17,18
BE100,2018-07-18,25
BE100,2018-07-19,24
BE100,2018-07-20,20
BE100,2018-07-21,19
BE100,2018-07-22,26
BE100,2018-07-23,18
BE100,2018-07-24,26
BE100,2018-07-25,29
BE100,2018-07-26,26
BE100,2018-07-27,26
BE100,2018-07-28,27
BE100,2018-07-29,22
BE100,2018-07-30,31
BE100,2018-07-31,23
BE100,2018-08-01,21
BE100,2018-08-02,26
BE100,2018-08-03,19
BE100,2018-08-04,23
BE100,2018-08-05,16
BE100,2018-08-06,25
BE100,2018-08-07,37
BE100,2018-08-08,36
BE100,2018-08-09,32
BE100,2018-08-10,21
BE100,2018-08-11,27
BE100,2018-08-12,17
BE100,2018-08-13,28
BE100,2018-08-14,26
BE100,2018-08-15,21
BE100,2018-08-16,26
BE100,2018-08-17,21
BE100,2018-08-18,25
BE100,2018-08-19,30
BE100,2018-08-20,22
BE100,2018-08-21,15
BE100,2018-08-22,25
BE100,2018-08-23,19
BE100,2018-08-24,19
BE100,2018-08-25,18
BE100,2018-08-26,26
BE100,2018-08-27,14
BE100,2018-08-28,19
BE100,2018-08-29,17
BE100,2018-08-30,23
BE100,2018-08-31,27
BE100,2018-09-01,28
BE100,2018-09-02,12
BE100,2018-09-03,20
BE100,2018-09-04,18
BE100,2018-09-05,28
BE100,2018-09-06,33
BE100,2018-09-07,33
BE100,2018-09-08,23
BE100,2018-09-09,17
BE100,2018-09-10,23
BE100,2018-09-11,17
BE100,2018-09-12,24
BE100,2018-09-13,21
BE100,2018-09-14,21
BE100,2018-09-15,22
BE100,2018-09-16,14
BE100,2018-09-17,27
BE100,2018-09-18,30
BE100,2018-09-19,37
BE100,2018-09-20,17
BE100,2018-09-21,20
BE100,2018-09-22,15
BE100,2018-09-23,17
BE100,2018-09-24,25
BE100,2018-09-25,20
BE100,2018-09-26,19
BE100,2018-09-27,22
BE100,2018-09-28,22
BE100,2018-09-29,22
BE100,2018-09-30,16
BE100,2018-10-01,20
BE100,2018-10-02,19
BE100,2018-10-03,30
BE100,2018-10-04,17
BE100,2018-10-05,27
BE100,2018-10-06,17
BE100,2018-10-07,14
BE100,2018-10-08,25
BE100,2018-10-09,24
BE100,2018-10-10,30
BE100,2018-10-11,20
BE100,2018-10-12,26
BE100,2018-10-13,27
BE100,2018-10-14,21
BE100,2018-10-15,32
BE100,2018-10-16,31
BE100,2018-10-17,21
BE100,2018-10-18,29
BE100,2018-10-19,26
BE100,2018-10-20,12
BE100,2018-10-21,16
BE100,2018-10-22,14
BE100,2018-10-23,24
BE100,2018-10-24,24
BE100,2018-10-25,23
BE100,2018-10-26,26
BE100,2018-10-27,22
BE100,2018-10-28,24
BE100,2018-10-29,18
BE100,2018-10-30,21
BE100,2018-10-31,23
BE100,2018-11-01,26
BE100,2018-11-02,21
BE100,2018-11-03,22
BE100,2018-11-04,17
BE100,2018-11-05,23
BE100,2018-11-06,29
BE100,2018-11-07,27
BE100,2018-11-08,18
BE100,2018-11-09,20
BE100,2018-11-10,22
BE100,2018-11-11,23
BE100,2018-11-12,23
BE100,2018-11-13,23
BE100,2018-11-14,27
BE100,2018-11-15,31
BE100,2018-11-16,27
BE100,2018-11-17,31
BE100,2018-11-18,13
BE100,2018-11-19,25
BE100,2018-11-20,16
BE100,2018-11-21,19
BE100,2018-11-22,27
BE100,2018-11-23,27
BE100,2018-11-24,19
BE100,2018-11-25,22
BE100,2018-11-26,19
BE100,2018-11-27,26
BE100,2018-11-28,26
BE100,2018-11-29,29
BE100,2018-11-30,29
BE100,2018-12-01,26
BE100,2018-12-02,28
BE100,2018-12-03,23
BE100,2018-12-04,28
BE100,2018-12-05,33
BE100,2018-12-06,17
BE100,2018-12-07,19
BE100,2018-12-08,33
BE100,2018-12-09,37
BE100,2018-12-10,26
BE100,2018-12-11,33
BE100,2018-12-12,33
BE100,2018-12-13,24
BE100,2018-12-14,31
BE100,2018-12-15,24
BE100,2018-12-16,25
BE100,2018-12-17,21
BE100,2018-12-18,31
BE100,2018-12-19,26
BE100,2018-12-20,22
BE100,2018-12-21,24
BE100,2018-12-22,27
BE100,2018-12-23,24
BE100,2018-12-24,22
BE100,2018-12-25,18
BE100,2018-12-26,21
BE100,2018-12-27,19
BE100,2018-12-28,27
BE100,2018-12-29,29
BE100,2018-12-30,25
BE100,2018-12-31,28
BE100,2019-01-01,38
BE100,2019-01-02,31
BE100,2019-01-03,22
BE100,2019-01-04,25
BE100,2019-01-05,28
BE100,2019-01-06,15
BE100,2019-01-07,22
BE100,2019-01-08,37
BE100,2019-01-09,27
BE100,2019-01-10,30
BE100,2019-01-11,31
BE100,2019-01-12,20
BE100,2019-01-13,28
BE100,2019-01-14,31
BE100,2019-01-15,36
BE100,2019-01-16,28
BE100,2019-01-17,34
BE100,2019-01-18,23
BE100,2019-01-19,23
BE100,2019-01-20,28
BE100,2019-01-21,26
BE100,2019-01-22,34
BE100,2019-01-23,27
BE100,2019-01-24,31
BE100,2019-01-25,27
BE100,2019-01-26,30
BE100,2019-01-27,28
BE100,2019-01-28,28
BE100,2019-01-29,40
BE100,2019-01-30,22
BE100,2019-01-31,35
BE100,2019-02-01,18
BE100,2019-02-02,27
BE100,2019-02-03,23
BE100,2019-02-04,21
BE100,2019-02-05,28
BE100,2019-02-06,29
BE100,2019-02-07,28
BE100,2019-02-08,34
BE100,2019-02-09,23
BE100,2019-02-10,31
BE100,2019-02-11,31
BE100,2019-02-12,30
BE100,2019-02-13,28
BE100,2019-02-14,25
BE100,2019-02-15,28
BE100,2019-02-16,26
BE100,2019-02-17,22
BE100,2019-02-18,33
BE100,2019-02-19,27
BE100,2019-02-20,34
BE100,2019-02-21,27
BE100,2019-02-22,29
BE100,2019-02-23,19
BE100,2019-02-24,35
BE100,2019-02-25,33
BE100,2019-02-26,25
BE100,2019-02-27,28
BE100,2019-02-28,27
BE100,2019-03-01,32
BE100,2019-03-02,32
BE100,2019-03-03,25
BE100,2019-03-04,30
BE100,2019-03-05,28
BE100,2019-03-06,30
BE100,2019-03-07,30
BE100,2019-03-08,25
BE100,2019-03-09,21
BE100,2019-03-10,23
BE100,2019-03-11,19
BE100,2019-03-12,26
BE100,2019-03-13,20
BE100,2019-03-14,24
BE100,2019-03-15,24
BE100,2019-03-16,23
BE100,2019-03-17,32
BE100,2019-03-18,25
BE100,2019-03-19,26
BE100,2019-03-20,28
BE100,2019-03-21,14
BE100,2019-03-22,21
BE100,2019-03-23,27
BE100,2019-03-24,22
BE100,2019-03-25,26
BE100,2019-03-26,31
BE100,2019-03-27,24
BE100,2019-03-28,24
BE100,2019-03-29,21
BE100,2019-03-30,22
BE100,2019-03-31,30
BE100,2019-04-01,15
BE100,2019-04-02,20
BE100,2019-04-03,18
BE100,2019-04-04,15
BE100,2019-04-05,20
BE100,2019-04-06,21
BE100,2019-04-07,28
BE100,2019-04-08,18
BE100,2019-04-09,33
BE100,2019-04-10,40
BE100,2019-04-11,17
BE100,2019-04-12,21
BE100,2019-04-13,22
BE100,2019-04-14,24
BE100,2019-04-15,24
BE100,2019-04-16,28
BE100,2019-04-17,36
BE100,2019-04-18,25
BE100,2019-04-19,17
BE100,2019-04-20,28
BE100,2019-04-21,35
BE100,2019-04-22,25
BE100,2019-04-23,26
BE100,2019-04-24,23
BE100,2019-04-25,24
BE100,2019-04-26,23
BE100,2019-04-27,26
BE100,2019-04-28,22
BE100,2019-04-29,26
BE100,2019-04-30,20
BE100,2019-05-01,12
BE100,2019-05-02,17
BE100,2019-05-03,26
BE100,2019-05-04,26
BE100,2019-05-05,19
BE100,2019-05-06,26
BE100,2019-05-07,17
BE100,2019-05-08,28
BE100,2019-05-09,27
BE100,2019-05-10,26
BE100,2019-05-11,19
BE100,2019-05-12,23
BE100,2019-05-13,12
BE100,2019-05-14,28
BE100,2019-05-15,18
BE100,2019-05-16,30
BE100,2019-05-17,28
BE100,2019-05-18,35
BE100,2019-05-19,21
BE100,2019-05-20,24
BE100,2019-05-21,21
BE100,2019-05-22,19
BE100,2019-05-23,30
BE100,2019-05-24,24
BE100,2019-05-25,21
BE100,2019-05-26,19
BE100,2019-05-27,21
BE100,2019-05-28,30
BE100,2019-05-29,26
BE100,2019-05-30,15
BE100,2019-05-31,22
BE100,2019-06-01,32
BE100,2019-06-02,24
BE100,2019-06-03,35
BE100,2019-06-04,30
BE100,2019-06-05,24
BE100,2019-06-06,21
BE100,2019-06-07,22
BE100,2019-06-08,19
BE100,2019-06-09,17
BE100,2019-06-10,26
BE100,2019-06-11,18
BE100,2019-06-12,28
BE100,2019-06-13,19
BE100,2019-06-14,22
BE100,2019-06-15,20
BE100,2019-06-16,21
BE100,2019-06-17,23
BE100,2019-06-18,19
BE100,2019-06-19,21
BE100,2019-06-20,27
BE100,2019-06-21,21
BE100,2019-06-22,17
BE100,2019-06-23,25
BE100,2019-06-24,25
BE100,2019-06-25,29
BE100,2019-06-26,36
BE100,2019-06-27,16
BE100,2019-06-28,32
BE100,2019-06-29,25
BE100,2019-06-30,20
BE100,2019-07-01,31
BE100,2019-07-02,19
BE100,2019-07-03,28
BE100,2019-07-04,20
BE100,2019-07-05,21
BE100,2019-07-06,27
BE100,2019-07-07,17
BE100,2019-07-08,17
BE100,2019-07-09,16
BE100,2019-07-10,21
BE100,2019-07-11,26
BE100,2019-07-12,27
BE100,2019-07-13,20
BE100,2019-07-14,18
BE100,2019-07-15,24
BE100,2019-07-16,22
BE100,2019-07-17,27
BE100,2019-07-18,18
BE100,2019-07-19,31
BE100,2019-07-20,16
BE100,2019-07-21,15
BE100,2019-07-22,30
BE100,2019-07-23,24
BE100,2019-07-24,30
BE100,2019-07-25,41
BE100,2019-07-26,45
BE100,2019-07-27,27
BE100,2019-07-28,25
BE100,2019-07-29,29
BE100,2019-07-30,23
BE100,2019-07-31,27
BE100,2019-08-01,19
BE100,2019-08-02,22
BE100,2019-08-03,24
BE100,2019-08-04,19
BE100,2019-08-05,19
BE100,2019-08-06,32
BE100,2019-08-07,31
BE100,2019-08-08,22
BE100,2019-08-09,19
BE100,2019-08-10,23
BE100,2019-08-11,29
BE100,2019-08-12,21
BE100,2019-08-13,25
BE100,2019-08-14,22
BE100,2019-08-15,15
BE100,2019-08-16,20
BE100,2019-08-17,19
BE100,2019-08-18,17
BE100,2019-08-19,22
BE100,2019-08-20,19
BE100,2019-08-21,27
BE100,2019-08-22,20
BE100,2019-08-23,30
BE100,2019-08-24,22
BE100,2019-08-25,19
BE100,2019-08-26,20
BE100,2019-08-27,25
BE100,2019-08-28,19
BE100,2019-08-29,30
BE100,2019-08-30,29
BE100,2019-08-31,24
BE100,2019-09-01,19
BE100,2019-09-02,25
BE100,2019-09-03,27
BE100,2019-09-04,25
BE100,2019-09-05,26
BE100,2019-09-06,28
BE100,2019-09-07,26
BE100,2019-09-08,14
BE100,2019-09-09,25
BE100,2019-09-10,29
BE100,2019-09-11,23
BE100,2019-09-12,19
BE100,2019-09-13,27
BE100,2019-09-14,20
BE100,2019-09-15,22
BE100,2019-09-16,15
BE100,2019-09-17,27
BE100,2019-09-18,24
BE100,2019-09-19,31
BE100,2019-09-20,22
BE100,2019-09-21,11
BE100,2019-09-22,26
BE100,2019-09-23,19
BE100,2019-09-24,15
BE100,2019-09-25,25
BE100,2019-09-26,15
BE100,2019-09-27,22
BE100,2019-09-28,23
BE100,2019-09-29,28
BE100,2019-09-30,25
BE100,2019-10-01,34
BE100,2019-10-02,16
BE100,2019-10-03,26
BE100,2019-10-04,29
BE100,2019-10-05,25
BE100,2019-10-06,31
BE100,2019-10-07,19
BE100,2019-10-08,26
BE100,2019-10-09,30
BE100,2019-10-10,18
BE100,2019-10-11,15
BE100,2019-10-12,17
BE100,2019-10-13,14
BE100,2019-10-14,22
BE100,2019-10-15,26
BE100,2019-10-16,26
BE100,2019-10-17,22
BE100,2019-10-18,21
BE100,2019-10-19,14
BE100,2019-10-20,21
BE100,2019-10-21,30
BE100,2019-10-22,25
BE100,2019-10-23,28
BE100,2019-10-24,24
BE100,2019-10-25,26
BE100,2019-10-26,32
BE100,2019-10-27,19
BE100,2019-10-28,26
BE100,2019-10-29,26
BE100,2019-10-30,17
BE100,2019-10-31,27
BE100,2019-11-01,31
BE100,2019-11-02,27
BE100,2019-11-03,13
BE100,2019-11-04,24
BE100,2019-11-05,28
BE100,2019-11-06,23
BE100,2019-11-07,20
BE100,2019-11-08,20
BE100,2019-11-09,27
BE100,2019-11-10,21
BE100,2019-11-11,21
BE100,2019-11-12,22
BE100,2019-11-13,21
BE100,2019-11-14,25
BE100,2019-11-15,18
BE100,2019-11-16,28
BE100,2019-11-17,15
BE100,2019-11-18,25
BE100,2019-11-19,17
BE100,2019-11-20,32
BE100,2019-11-21,28
BE100,2019-11-22,21
BE100,2019-11-23,30
BE100,2019-11-24,26
BE100,2019-11-25,27
BE100,2019-11-26,19
BE100,2019-11-27,19
BE100,2019-11-28,19
BE100,2019-11-29,26
BE100,2019-11-30,21
BE100,2019-12-01,23
BE100,2019-12-02,21
BE100,2019-12-03,18
BE100,2019-12-04,22
BE100,2019-12-05,21
BE100,2019-12-06,18
BE100,2019-12-07,28
BE100,2019-12-08,21
BE100,2019-12-09,23
BE100,2019-12-10,22
BE100,2019-12-11,17
BE100,2019-12-12,23
BE100,2019-12-13,29
BE100,2019-12-14,27
BE100,2019-12-15,35
BE100,2019-12-16,31
BE100,2019-12-17,27
BE100,2019-12-18,29
BE100,2019-12-19,20
BE100,2019-12-20,35
BE100,2019-12-21,28
BE100,2019-12-22,19
BE100,2019-12-23,28
BE100,2019-12-24,22
BE100,2019-12-25,25
BE100,2019-12-26,24
BE100,2019-12-27,30
BE100,2019-12-28,18
BE100,2019-12-29,19
BE100,2019-12-30,36
BE100,2019-12-31,21
BE211,2015-01-01,24
BE211,2015-01-02,41
BE211,2015-01-03,29
BE211,2015-01-04,33
BE211,2015-01-05,40
BE211,2015-01-06,35
BE211,2015-01-07,39
BE211,2015-01-08,29
BE211,2015-01-09,34
BE211,2015-01-10,36
BE211,2015-01-11,33
BE211,2015-01-12,26
BE211,2015-01-13,45
BE211,2015-01-14,44
BE211,2015-01-15,43
BE211,2015-01-16,25
BE211,2015-01-17,33
BE211,2015-01-18,33
BE211,2015-01-19,40
BE211,2015-01-20,30
BE211,2015-01-21,29
BE211,2015-01-22,40
BE211,2015-01-23,37
BE211,2015-01-24,33
BE211,2015-01-25,36
BE211,2015-01-26,33
BE211,2015-01-27,31
BE211,2015-01-28,43
BE211,2015-01-29,32
BE211,2015-01-30,33
BE211,2015-01-31,41
BE211,2015-02-01,28
BE211,2015-02-02,33
BE211,2015-02-03,39
BE211,2015-02-04,36
BE211,2015-02-05,36
BE211,2015-02-06,33
BE211,2015-02-07,28
BE211,2015-02-08,41
BE211,2015-02-09,44
BE211,2015-02-10,37
BE211,2015-02-11,49
BE211,2015-02-12,36
BE211,2015-02-13,46
BE211,2015-02-14,39
BE211,2015-02-15,32
BE211,2015-02-16,42
BE211,2015-02-17,27
BE211,2015-02-18,36
BE211,2015-02-19,29
BE211,2015-02-20,43
BE211,2015-02-21,38
BE211,2015-02-22,39
BE211,2015-02-23,34
BE211,2015-02-24,24
BE211,2015-02-25,37
BE211,2015-02-26,31
BE211,2015-02-27,33
BE211,2015-02-28,33
BE211,2015-03-01,31
BE211,2015-03-02,30
BE211,2015-03-03,27
BE211,2015-03-04,34
BE211,2015-03-05,37
BE211,2015-03-06,40
BE211,2015-03-07,34
BE211,2015-03-08,28
BE211,2015-03-09,22
BE211,2015-03-10,33
BE211,2015-03-11,23
BE211,2015-03-12,27
BE211,2015-03-13,35
BE211,2015-03-14,35
BE211,2015-03-15,28
BE211,2015-03-16,36
BE211,2015-03-17,32
BE211,2015-03-18,26
BE211,2015-03-19,42
BE211,2015-03-20,27
BE211,2015-03-21,28
BE211,2015-03-22,28
BE211,2015-03-23,30
BE211,2015-03-24,31
BE211,2015-03-25,28
BE211,2015-03-26,39
BE211,2015-03-27,33
BE211,2015-03-28,23
BE211,2015-03-29,30
BE211,2015-03-30,23
BE211,2015-03-31,32
BE211,2015-04-01,25
BE211,2015-04-02,21
BE211,2015-04-03,35
BE211,2015-04-04,34
BE211,2015-04-05,28
BE211,2015-04-06,30
BE211,2015-04-07,23
BE211,2015-04-08,22
BE211,2015-04-09,38
BE211,2015-04-10,30
BE211,2015-04-11,36
BE211,2015-04-12,27
BE211,2015-04-13,32
BE211,2015-04-14,41
BE211,2015-04-15,23
BE211,2015-04-16,32
BE211,2015-04-17,23
BE211,2015-04-18,26
BE211,2015-04-19,20
BE211,2015-04-20,28
BE211,2015-04-21,27
BE211,2015-04-22,27
BE211,2015-04-23,23
BE211,2015-04-24,26
BE211,2015-04-25,31
BE211,2015-04-26,34
BE211,2015-04-27,31
BE211,2015-04-28,32
BE211,2015-04-29,42
BE211,2015-04-30,21
BE211,2015-05-01,36
BE211,2015-05-02,27
BE211,2015-05-03,20
BE211,2015-05-04,28
BE211,2015-05-05,33
BE211,2015-05-06,22
BE211,2015-05-07,27
BE211,2015-05-08,27
BE211,2015-05-09,29
BE211,2015-05-10,28
BE211,2015-05-11,25
BE211,2015-05-12,31
BE211,2015-05-13,25
BE211,2015-05-14,32
BE211,2015-05-15,15
BE211,2015-05-16,24
BE211,2015-05-17,28
BE211,2015-05-18,25
BE211,2015-05-19,33
BE211,2015-05-20,20
BE211,2015-05-21,27
BE211,2015-05-22,21
BE211,2015-05-23,22
BE211,2015-05-24,26
BE211,2015-05-25,15
BE211,2015-05-26,23
BE211,2015-05-27,27
BE211,2015-05-28,23
BE211,2015-05-29,16
BE211,2015-05-30,30
BE211,2015-05-31,38
BE211,2015-06-01,25
BE211,2015-06-02,28
BE211,2015-06-03,28
BE211,2015-06-04,26
BE211,2015-06-05,25
BE211,2015-06-06,32
BE211,2015-06-07,17
BE211,2015-06-08,25
BE211,2015-06-09,30
BE211,2015-06-10,29
BE211,2015-06-11,29
BE211,2015-06-12,23
BE211,2015-06-13,33
BE211,2015-06-14,21
BE211,2015-06-15,13
BE211,2015-06-16,29
BE211,2015-06-17,37
BE211,2015-06-18,31
BE211,2015-06-19,30
BE211,2015-06-20,23
BE211,2015-06-21,18
BE211,2015-06-22,29
BE211,2015-06-23,30
BE211,2015-06-24,23
BE211,2015-06-25,29
BE211,2015-06-26,27
BE211,2015-06-27,23
BE211,2015-06-28,26
BE211,2015-06-29,32
BE211,2015-06-30,23
BE211,2015-07-01,28
BE211,2015-07-02,30
BE211,2015-07-03,39
BE211,2015-07-04,29
BE211,2015-07-05,38
BE211,2015-07-06,35
BE211,2015-07-07,26
BE211,2015-07-08,28
BE211,2015-07-09,29
BE211,2015-07-10,30
BE211,2015-07-11,17
BE211,2015-07-12,27
BE211,2015-07-13,22
BE211,2015-07-14,24
BE211,2015-07-15,18
BE211,2015-07-16,16
BE211,2015-07-17,23
BE211,2015-07-18,17
BE211,2015-07-19,25
BE211,2015-07-20,18
BE211,2015-07-21,15
BE211,2015-07-22,28
BE211,2015-07-23,28
BE211,2015-07-24,25
BE211,2015-07-25,28
BE211,2015-07-26,20
BE211,2015-07-27,20
BE211,2015-07-28,18
BE211,2015-07-29,26
BE211,2015-07-30,14
BE211,2015-07-31,20
BE211,2015-08-01,18
BE211,2015-08-02,24
BE211,2015-08-03,18
BE211,2015-08-04,27
BE211,2015-08-05,17
BE211,2015-08-06,25
BE211,2015-08-07,30
BE211,2015-08-08,20
BE211,2015-08-09,14
BE211,2015-08-10,26
BE211,2015-08-11,18
BE211,2015-08-12,27
BE211,2015-08-13,16
BE211,2015-08-14,27
BE211,2015-08-15,17
BE211,2015-08-16,23
BE211,2015-08-17,24
BE211,2015-08-18,27
BE211,2015-08-19,30
BE211,2015-08-20,21
BE211,2015-08-21,18
BE211,2015-08-22,15
BE211,2015-08-23,18
BE211,2015-08-24,23
BE211,2015-08-25,31
BE211,2015-08-26,26
BE211,2015-08-27,19
BE211,2015-08-28,21
BE211,2015-08-29,20
BE211,2015-08-30,14
BE211,2015-08-31,24
BE211,2015-09-01,27
BE211,2015-09-02,26
BE211,2015-09-03,33
BE211,2015-09-04,22
BE211,2015-09-05,29
BE211,2015-09-06,24
BE211,2015-09-07,25
BE211,2015-09-08,19
BE211,2015-09-09,26
BE211,2015-09-10,25
BE211,2015-09-11,26
BE211,2015-09-12,27
BE211,2015-09-13,23
BE211,2015-09-14,30
BE211,2015-09-15,20
BE211,2015-09-16,19
BE211,2015-09-17,24
BE211,2015-09-18,23
BE211,2015-09-19,12
BE211,2015-09-20,17
BE211,2015-09-21,22
BE211,2015-09-22,19
BE211,2015-09-23,29
BE211,2015-09-24,20
BE211,2015-09-25,24
BE211,2015-09-26,21
BE211,2015-09-27,26
BE211,2015-09-28,27
BE211,2015-09-29,24
BE211,2015-09-30,30
BE211,2015-10-01,29
BE211,2015-10-02,22
BE211,2015-10-03,29
BE211,2015-10-04,13
BE211,2015-10-05,23
BE211,2015-10-06,26
BE211,2015-10-07,20
BE211,2015-10-08,17
BE211,2015-10-09,30
BE211,2015-10-10,17
BE211,2015-10-11,31
BE211,2015-10-12,26
BE211,2015-10-13,22
BE211,2015-10-14,35
BE211,2015-10-15,31
BE211,2015-10-16,26
BE211,2015-10-17,28
BE211,2015-10-18,25
BE211,2015-10-19,19
BE211,2015-10-20,20
BE211,2015-10-21,24
BE211,2015-10-22,28
BE211,2015-10-23,30
BE211,2015-10-24,29
BE211,2015-10-25,25
BE211,2015-10-26,31
BE211,2015-10-27,45
BE211,2015-10-28,33
BE211,2015-10-29,23
BE211,2015-10-30,18
BE211,2015-10-31,27
BE211,2015-11-01,29
BE211,2015-11-02,26
BE211,2015-11-03,28
BE211,2015-11-04,30
BE211,2015-11-05,37
BE211,2015-11-06,28
